duration,maxRss,fsRead,fsWrite,vContextSwitches,ivContextSwitches,userDiff,sysDiff,rss,heapTotal,heapUsed,external,elMin,elMax,elMean,elStd,bytecodeMetadataSize,heapPhysical,heapAvailable,heapLimit,mallocMem,netByRx,netPkgRx,netByTx,netPkgTx
71.536106,7064,0,0,24,1,80523,4331,40824832,7274496,4839832,1360791,9223372036854776000,0,0,0,393584,6697880,266228624,271581184,8192,0,0,0,0
103.767935,7188,0,0,24,3,96441,11497,40792064,7274496,4934384,1360791,9223372036854776000,0,0,0,393584,6692272,266115776,271581184,8192,0,0,0,0
165.936199,7152,0,0,27,4,169970,29,40988672,7274496,4929872,1360791,9223372036854776000,0,0,0,393584,6692320,266168280,271581184,8192,0,0,0,0
103.949799,6772,0,0,25,1,103150,3764,40374272,7274496,4866656,1360791,9223372036854776000,0,0,0,393584,6696232,266207704,271581184,8192,0,0,0,0
166.332167,7184,0,0,23,2,177933,6,40861696,7274496,4901248,1360791,9223372036854776000,0,0,0,393584,6691776,266108712,271581184,8192,0,0,0,0
137.361787,7004,0,0,25,5,126262,15864,40943616,7274496,4814392,1360791,9223372036854776000,0,0,0,393584,6698360,266324240,271581184,8192,0,0,0,0
124.019623,7268,0,0,23,3,118258,12219,40988672,7274496,4850896,1360791,9223372036854776000,0,0,0,393584,6693584,266180816,271581184,8192,0,0,0,0
109.91626,6844,0,0,23,1,107549,7670,40607744,7274496,4860008,1360791,9223372036854776000,0,0,0,393584,6694880,266171984,271581184,8192,0,0,0,0
94.500157,6956,0,0,26,1,93844,3750,40747008,7274496,4916152,1360791,9223372036854776000,0,0,0,393584,6692968,266218128,271581184,8192,0,0,0,0
167.919928,7024,0,0,22,2,166948,7962,40763392,7274496,4836856,1368983,9223372036854776000,0,0,0,393584,6698160,266255280,271581184,8192,0,0,0,0
107.067831,6628,0,0,25,2,110465,690,40366080,7274496,4875792,1360791,9223372036854776000,0,0,0,393584,6694416,266204152,271581184,8192,0,0,0,0
87.889801,6976,0,0,22,2,90610,4356,40542208,7274496,4907064,1368983,9223372036854776000,0,0,0,393584,6695336,266211016,271581184,8192,0,0,0,0
154.601414,6996,0,0,24,3,152969,7858,40833024,7274496,4888920,1368983,9223372036854776000,0,0,0,393584,6694600,266195072,271581184,8192,0,0,0,0
82.272793,6700,0,0,22,1,78240,7623,40550400,7274496,4921992,1360791,9223372036854776000,0,0,0,393584,6692576,266103240,271581184,8192,0,0,0,0
125.425069,7320,0,0,25,2,114579,7644,40943616,7274496,4920104,1360791,9223372036854776000,0,0,0,393584,6694560,266201696,271581184,8192,0,0,0,0
176.788492,6736,0,0,22,2,160333,11944,40607744,7274496,4862800,1368983,9223372036854776000,0,0,0,393584,6696976,266227736,271581184,8192,0,0,0,0
160.759861,6760,0,0,24,2,141650,14392,40587264,7274496,4848648,1360791,9223372036854776000,0,0,0,393584,6697712,266272688,271581184,8192,0,0,0,0
88.242621,6764,0,0,23,1,83688,3727,40480768,7274496,4906448,1360791,9223372036854776000,0,0,0,393584,6694464,266032032,271581184,8192,0,0,0,0
65.790806,7244,0,0,22,1,72640,7845,41177088,7274496,4850392,1360791,9223372036854776000,0,0,0,393584,6694456,266235728,271581184,8192,0,0,0,0
114.576936,7012,0,0,25,3,114940,3818,40681472,7274496,4927136,1360791,9223372036854776000,0,0,0,393584,6690600,266152712,271581184,8192,0,0,0,0
96.385914,7280,0,0,23,1,96777,4427,40914944,7274496,4868448,1360791,9223372036854776000,0,0,0,393584,6694944,266255080,271581184,8192,0,0,0,0
154.345321,6900,0,0,22,3,146218,173,40591360,7274496,4844608,1368983,9223372036854776000,0,0,0,393584,6695184,266253176,271581184,8192,0,0,0,0
143.650083,6956,0,0,24,1,146643,7783,40583168,7274496,4847472,1360791,9223372036854776000,0,0,0,393584,6696376,266287776,271581184,8192,0,0,0,0
93.729376,7272,0,0,24,3,99461,18,41000960,7274496,4875744,1360791,9223372036854776000,0,0,0,393584,6694704,266198448,271581184,8192,0,0,0,0
147.292156,7020,0,0,24,4,151248,3653,40783872,7274496,4843592,1360791,9223372036854776000,0,0,0,393584,6693992,266240248,271581184,8192,0,0,0,0
109.226161,6924,0,0,22,2,104984,9450,40935424,7274496,4851144,1360791,9223372036854776000,0,0,0,393584,6698584,266244688,271581184,8192,0,0,0,0
172.343993,7052,0,0,24,5,160992,4514,40849408,7274496,4917608,1368983,9223372036854776000,0,0,0,393584,6693808,266202368,271581184,8192,0,0,0,0
110.51268,6940,0,0,27,2,113557,7945,40767488,7274496,4845184,1360791,9223372036854776000,0,0,0,393584,6695760,266253344,271581184,8192,0,0,0,0
110.685346,7004,0,0,25,1,105336,7526,40742912,7274496,4853088,1360791,9223372036854776000,0,0,0,393584,6693568,266248664,271581184,8192,0,0,0,0
151.944645,6844,0,0,22,5,156681,3471,40898560,7274496,4838112,1360791,9223372036854776000,0,0,0,393584,6698416,266264536,271581184,8192,0,0,0,0
149.304104,6752,0,0,22,3,155650,570,40480768,7274496,4916432,1360791,9223372036854776000,0,0,0,393584,6693640,266208112,271581184,8192,0,0,0,0
144.111059,6592,0,0,24,3,136174,13,40361984,7274496,4845240,1360791,9223372036854776000,0,0,0,393584,6697352,266242056,271581184,8192,0,0,0,0
101.551045,7096,0,0,23,1,90091,10733,40706048,7274496,4921536,1360791,9223372036854776000,0,0,0,393584,6691512,266227576,271581184,8192,0,0,0,0
156.347625,7076,0,0,22,4,154107,3974,40878080,7274496,4840720,1360791,9223372036854776000,0,0,0,393584,6696560,266250040,271581184,8192,0,0,0,0
100.470538,7004,0,0,24,2,107802,9,40579072,7274496,4826920,1360791,9223372036854776000,0,0,0,393584,6698384,266246952,271581184,8192,0,0,0,0
123.100615,7012,0,0,22,2,121408,8218,40865792,7274496,4823360,1360791,9223372036854776000,0,0,0,393584,6695528,266200712,271581184,8192,0,0,0,0
154.3191,7092,0,0,24,1,160124,4202,40914944,7274496,4875416,1368983,9223372036854776000,0,0,0,393584,6697168,266237920,271581184,8192,0,0,0,0
105.757696,6680,0,0,24,1,107850,303,40353792,7274496,4873560,1360791,9223372036854776000,0,0,0,393584,6693464,266215152,271581184,8192,0,0,0,0
152.513974,6680,0,0,23,2,155059,3775,40615936,7274496,4849800,1360791,9223372036854776000,0,0,0,393584,6697608,266280008,271581184,8192,0,0,0,0
85.714478,6632,0,0,25,1,77632,7722,40255488,7274496,4855648,1360791,9223372036854776000,0,0,0,393584,6696696,266192200,271581184,8192,0,0,0,0
179.448037,7020,0,0,20,2,183334,0,40751104,7274496,4851200,1360791,9223372036854776000,0,0,0,393584,6697608,266243152,271581184,8192,0,0,0,0
129.682464,6700,0,0,26,0,128433,11203,40484864,7274496,4821776,1360791,9223372036854776000,0,0,0,393584,6697560,266267248,271581184,8192,0,0,0,0
94.9771,6796,0,0,27,2,96281,4068,40599552,7274496,4932008,1360791,9223372036854776000,0,0,0,393584,6692224,266145032,271581184,8192,0,0,0,0
178.180576,6700,0,0,25,4,170942,3891,40452096,7274496,4865840,1360791,9223372036854776000,0,0,0,393584,6695480,266209952,271581184,8192,0,0,0,0
114.703078,7004,0,0,23,4,120803,14,40939520,7274496,4905568,1360791,9223372036854776000,0,0,0,393584,6694608,266184424,271581184,8192,0,0,0,0
145.462083,6632,0,0,25,2,145626,7772,40325120,7274496,4920104,1360791,9223372036854776000,0,0,0,393584,6691576,266250464,271581184,8192,0,0,0,0
159.155602,6788,0,0,21,4,155871,8064,40652800,7274496,4869832,1360791,9223372036854776000,0,0,0,393584,6692688,266225208,271581184,8192,0,0,0,0
135.408925,6856,0,0,26,1,141434,142,40570880,7274496,4933112,1360791,9223372036854776000,0,0,0,393584,6690288,266165304,271581184,8192,0,0,0,0
141.607128,6716,0,0,25,2,132847,3927,40398848,7274496,4846688,1368983,9223372036854776000,0,0,0,393584,6698024,266248976,271581184,8192,0,0,0,0
162.594101,7020,0,0,20,1,169088,3112,41078784,7274496,4845896,1368983,9223372036854776000,0,0,0,393584,6697648,266194888,271581184,8192,0,0,0,0
136.881437,6860,0,0,24,3,123983,11364,40517632,7274496,4862888,1360791,9223372036854776000,0,0,0,393584,6697600,266181344,271581184,8192,0,0,0,0
124.718691,7156,0,0,21,2,128087,3114,41070592,7274496,4855680,1360791,9223372036854776000,0,0,0,393584,6696408,266238928,271581184,8192,0,0,0,0
96.708829,7004,0,0,24,1,91977,8113,40628224,7536640,4872392,1360791,9223372036854776000,0,0,0,393584,6694448,266259032,271581184,8192,0,0,0,0
216.174432,6588,0,0,22,1,215915,4249,40386560,7274496,4843312,1360791,9223372036854776000,0,0,0,393584,6696056,266185032,271581184,8192,0,0,0,0
