duration,maxRss,fsRead,fsWrite,vContextSwitches,ivContextSwitches,userDiff,sysDiff,rss,heapTotal,heapUsed,external,elMin,elMax,elMean,elStd,bytecodeMetadataSize,heapPhysical,heapAvailable,heapLimit,mallocMem,netByRx,netPkgRx,netByTx,netPkgTx
92.788457,6916,0,0,21,2,95344,18,40734720,7536640,4924464,1368983,9223372036854776000,0,0,0,393584,6719944,266109888,271581184,8192,0,0,0,0
109.495001,7200,0,0,24,4,106062,3612,40783872,7536640,4920032,1368983,9223372036854776000,0,0,0,393584,6724584,266121776,271581184,8192,0,0,0,0
114.771762,6912,0,0,28,1,110684,3795,40566784,7536640,5057648,1360791,9223372036854776000,0,0,0,393584,6723032,265933544,271581184,8192,0,0,0,0
108.494042,6840,0,0,24,3,98389,8125,40689664,7536640,4955800,1360791,9223372036854776000,0,0,0,393584,6723472,266080336,271581184,8192,0,0,0,0
169.643369,6392,0,0,26,2,160844,8107,40574976,7536640,4949568,1368983,9223372036854776000,0,0,0,393584,6719976,266103928,271581184,8192,0,0,0,0
167.06088,6692,0,0,23,3,163081,22,40579072,7536640,5023800,1360791,9223372036854776000,0,0,0,393584,6718232,265998304,271581184,8192,0,0,0,0
158.480926,6892,0,0,26,3,144347,11684,40611840,7536640,4902528,1360791,9223372036854776000,0,0,0,393584,6734888,266278032,271581184,8192,0,0,0,0
207.032498,6508,0,0,24,3,203033,17,40349696,7536640,5024704,1360791,9223372036854776000,0,0,0,393584,6720552,265964144,271581184,8192,0,0,0,0
173.764714,6540,0,0,26,6,161873,6892,40423424,7536640,4929352,1360791,9223372036854776000,0,0,0,393584,6720936,266123944,271581184,8192,0,0,0,0
178.099167,6540,0,0,24,5,168301,7554,40222720,7536640,5017088,1368983,9223372036854776000,0,0,0,393584,6724160,266013648,271581184,8192,0,0,0,0
87.448868,6904,0,0,24,1,95073,14,40673280,7536640,4916928,1360791,9223372036854776000,0,0,0,393584,6722688,266152664,271581184,8192,0,0,0,0
171.065106,6420,0,0,28,3,164798,3153,40538112,7536640,4915352,1368983,9223372036854776000,0,0,0,393584,6722488,266141176,271581184,8192,0,0,0,0
84.836653,6148,0,0,24,0,94125,18,40194048,7536640,4918304,1360791,9223372036854776000,0,0,0,393584,6723648,266152408,271581184,8192,0,0,0,0
125.011256,6560,0,0,24,1,121824,101,40198144,7536640,4941568,1360791,9223372036854776000,0,0,0,393584,6736608,266107040,271581184,8192,0,0,0,0
235.096856,6628,0,0,24,4,217456,18537,40730624,7536640,4902520,1360791,9223372036854776000,0,0,0,393584,6722752,266180096,271581184,8192,0,0,0,0
164.638514,6440,0,0,22,4,154105,7735,40177664,7536640,5011808,1360791,9223372036854776000,0,0,0,393584,6723752,266015000,271581184,8192,0,0,0,0
161.652868,6796,0,0,25,4,146130,11586,40636416,7536640,5043856,1360791,9223372036854776000,0,0,0,393584,6722512,265949800,271581184,8192,0,0,0,0
163.134743,6804,0,0,24,3,161866,3935,40751104,7536640,5061176,1360791,9223372036854776000,0,0,0,393584,6715584,265931088,271581184,8192,0,0,0,0
104.732273,6836,0,0,24,1,93948,11728,40747008,7536640,4906168,1368983,9223372036854776000,0,0,0,393584,6723728,266172488,271581184,8192,0,0,0,0
103.687705,6756,0,0,24,0,99571,107,40529920,7536640,5034472,1360791,9223372036854776000,0,0,0,393584,6722672,265962752,271581184,8192,0,0,0,0
123.225136,7096,0,0,24,3,111660,7419,40792064,7274496,5017232,1368983,9223372036854776000,0,0,0,393584,6717352,266139312,271581184,8192,0,0,0,0
220.224767,6680,0,0,25,4,208487,7675,40693760,7536640,5030136,1360791,9223372036854776000,0,0,0,393584,6724472,265963304,271581184,8192,0,0,0,0
129.235724,6500,0,0,22,4,116352,11949,40579072,7536640,4990616,1368983,9223372036854776000,0,0,0,393584,6724440,266040448,271581184,8192,0,0,0,0
194.301493,6804,0,0,21,3,181378,7555,40550400,7536640,4951656,1360791,9223372036854776000,0,0,0,393584,6719760,266079096,271581184,8192,0,0,0,0
111.308255,6840,0,0,24,2,101152,11608,40767488,7536640,4929144,1360791,9223372036854776000,0,0,0,393584,6713000,266139304,271581184,8192,0,0,0,0
128.800064,6900,0,0,21,4,128054,448,40652800,7536640,4891160,1368983,9223372036854776000,0,0,0,393584,6736344,266183008,271581184,8192,0,0,0,0
198.727334,6624,0,0,23,4,179236,11674,40697856,7536640,4918120,1360791,9223372036854776000,0,0,0,393584,6723288,266156560,271581184,8192,0,0,0,0
