,Unnamed: 0,duration_mean,maxRss_mean,fsRead_mean,fsWrite_mean,vContextSwitches_mean,ivContextSwitches_mean,userDiff_mean,sysDiff_mean,rss_mean,heapTotal_mean,heapUsed_mean,external_mean,elMin_mean,elMax_mean,elMean_mean,elStd_mean,bytecodeMetadataSize_mean,heapPhysical_mean,heapAvailable_mean,heapLimit_mean,mallocMem_mean,netByRx_mean,netPkgRx_mean,netByTx_mean,netPkgTx_mean,rel_vContextSwitches_mean,rel_userdiff_mean,rel_sysdiff_mean,rel_rss_mean,rel_heapUsed_mean,rel_fsRead_mean,rel_fsWrite_mean,rel_mallocMem_mean,rel_netByRx_mean,rel_netPkgRx_mean,rel_netByTx_mean,rel_netPkgTx_mean,duration_cov,maxRss_cov,fsRead_cov,fsWrite_cov,vContextSwitches_cov,ivContextSwitches_cov,userDiff_cov,sysDiff_cov,rss_cov,heapTotal_cov,heapUsed_cov,external_cov,elMin_cov,elMax_cov,elMean_cov,elStd_cov,bytecodeMetadataSize_cov,heapPhysical_cov,heapAvailable_cov,heapLimit_cov,mallocMem_cov,netByRx_cov,netPkgRx_cov,netByTx_cov,netPkgTx_cov,rel_vContextSwitches_cov,rel_userdiff_cov,rel_sysdiff_cov,rel_rss_cov,rel_heapUsed_cov,rel_fsRead_cov,rel_fsWrite_cov,rel_mallocMem_cov,rel_netByRx_cov,rel_netPkgRx_cov,rel_netByTx_cov,rel_netPkgTx_cov,f_size,f_name,y_128,y_256,y_512,y_1024,y_2048,y_3008,y_4096,y_16384
48,0,449.4300511756487,38334.29141716567,0.0,0.0,404.5548902195609,11.089820359281438,420317.6467065868,44109.95808383234,62493023.55289421,19115353.421157684,15380199.984031936,1356936.483033932,219254334.33932132,235634490.78443116,224598850.81159583,7167850.831993149,205776.71856287424,18652607.15369261,256322963.64071852,271581184.0,8192.0,0.0,0.0,0.0,0.0,0.8964497587484742,0.9371902799528772,0.0979072975167722,0.2136128728206669,0.0525724075482547,0.0,0.0,2.8001792114695337e-05,0.0,0.0,0.0,0.0,16.001786721011825,5.313025113510168,,,21.564656102820727,37.283720776901,15.118400904667345,32.29038173431462,7.224515209597097,24.67310958584965,32.86876406177529,1.451759391013458,29.45798918482395,11.147558234508637,22.140943247650576,338.1614554153407,24.531600592130783,25.007409732154105,1.9544683304992412,0.0,0.0,,,,,12.952637618898224,3.8107466585806633,28.29496254928652,7.224515209597097,32.86876406177529,,,1.2099696244938231e-14,,,,,128,compress-imagecompress-ftpwrite,449.4300511756487,449.0905545429142,452.0591058982036,511.1280699660679,472.38656128143714,468.3890036866268,466.1672805099668,466.2963502093023
49,0,272.613906487026,29759.76047904192,0.0,2.2674650698602794,221.3313373253493,6.624750499001996,265470.127744511,25285.710578842318,64028982.6746507,21076209.18163673,18424849.37325349,1224588.265469062,200032828.2954092,237430517.29141715,213164538.61769792,16726909.44825456,195761.02195608785,20447740.13572854,252759767.18562877,271581184.0,570794.3792415169,0.0,0.0,0.0,0.0,0.8212261419822923,0.9747927821036648,0.0933625041573169,0.2188630691126707,0.0629795900750023,0.0,0.0078974002521257,0.0019510822201852,0.0,0.0,0.0,0.0,10.92856042228146,4.383976704456286,,159.0021702394187,6.725508789607719,39.974099622238775,11.61448560333158,38.41152709030522,2.001473281768067,1.0861328060797557,1.0966378987471823,0.42728783353542,44.15829781411116,11.56029406300173,29.81859624642808,221.8444789961084,0.0162501548893877,0.867485833616557,0.0897129950728205,0.0,121.41247498580908,,,,,12.403918143041166,5.842880400372436,38.48051725521824,2.0014732817680665,1.0966378987471828,,160.00897282423975,121.41247498580906,,,,,512,compress-compress-imageresize,273.03494876047904,273.80596291417163,272.613906487026,348.94876454491015,305.3540886886228,284.7470259001996,285.3129378122923,285.81820847009965
50,0,656.9294496546906,37455.81636726547,0.0,1.6606786427145708,347.6467065868263,10.089820359281438,363061.75648702594,35289.345309381235,71352941.3493014,28504317.44510978,18844795.28942116,1244977.417165669,9724525.349301398,311958684.3812375,24116339.52668189,58968631.70811055,202431.50499001995,27542035.54491018,530270972.9500998,549453824.0,8192.0,0.0,0.0,0.0,0.0,0.5547521126715885,0.5825359471715831,0.0560269553083427,0.2438977332074202,0.0644150439622023,0.0,0.0025184934408937,2.8001792114695337e-05,0.0,0.0,0.0,0.0,22.85069826592689,2.705414920022927,,195.37931549444252,14.739169183775733,40.147538194619855,9.660960785599812,34.42331755069032,0.7329572201781511,0.8319030938273911,2.804032887040756,0.4636761488765764,4.179610600054145,13.240973550148114,42.65193185257785,31.79721699117254,0.017247944426881,0.8549303376895886,0.1022169487722774,0.0,0.0,,,,,25.57586725366732,24.655466375234543,38.61546290797631,0.7329572201781512,2.804032887040756,,201.3739117447556,1.2099696244938231e-14,,,,,1024,compress-imageresize-sleep-compress,586.0743846347307,579.4844425728543,576.027358518962,656.9294496546906,604.0554885868264,579.0700267065869,574.827443446844,576.9262825664453
51,0,94.12001725748505,6059.097804391217,418.8263473053892,0.0,31.315369261477045,1.910179640718563,83697.91816367266,7030.760479041916,38634935.44111776,7103919.265469062,5275635.305389222,1382121.091816367,58768884.75848304,59625135.7984032,59084615.89650329,332498.5252901866,401488.0,6558327.648702594,265777775.80838323,271581184.0,8192.0,160.0,2.0,206.0,3.0,0.3434504450762462,0.9335025844585024,0.0780848630347822,0.1320614539290594,0.0180331107293037,4.240322645974071,0.0,2.8001792114695337e-05,1.8155608457871784,0.0226945105723397,2.337534588950992,0.0340417658585096,41.87374266888458,3.4563473406133216,181.2305437671688,,41.59035456071037,71.0555350665251,13.469046012973394,76.29373028945339,0.8786809025685932,2.3539764067141684,3.572127549802267,0.2900254657442975,29.996633835501274,28.62637757204233,28.856170514068207,839.4656700927053,0.0,0.856538636146247,0.0602122986871167,0.0,0.0,0.0,0.0,0.0,0.0,39.12392382342277,15.091808574328386,77.89801172642416,0.8786809025685929,3.572127549802268,189.73358304235637,,1.2099696244938231e-14,19.119894486041023,19.119894486041023,19.119894486041023,19.119894486041023,128,compress-ftpread-compress,94.12001725748505,84.12044537125749,84.48219285628743,83.22194173253492,83.25190495009979,84.17781791017964,82.37479594850498,83.16435284883721
52,0,99.32062094518272,4298.252491694352,0.0,0.0,15.612956810631228,2.024916943521595,95382.47176079734,3851.644518272425,38082995.4551495,8841263.627906976,3904258.551495017,1203224.0,9.192729604838682e+18,35435.15946843854,35421.55481727575,0.0,331036.6245847176,5636026.338870432,2193305160.385382,2197815296.0,405649.5016611296,0.0,0.0,0.0,0.0,0.1837652769554326,0.95971014426316,0.0453244745263912,0.1301748195605449,0.0133454878321514,0.0,0.0,0.0013865860616387,0.0,0.0,0.0,0.0,37.27579762134758,4.626503704365653,,,7.641192209735542,65.92023542514184,37.963309472321775,95.8258732358844,0.5560242546133962,1.878271744282059,3.084974877509825,0.0,5.773502691889564,1733.1827069392648,1733.18357629806,,0.106089993135894,1.974372410382564,0.0060863510031075,0.0,30.619659849048013,,,,,43.34977626597671,6.498408421882873,116.02224933954189,0.5560242546133961,3.084974877509826,,,30.61965984904802,,,,,4096,compress-floatoperations-json2yaml,102.7731328043912,103.6341604510978,102.15543291017964,102.77849764271456,103.05102868463077,102.14412310978044,99.32062094518272,99.31531377574753
53,0,102.77849764271456,4199.345309381238,0.0,0.0,15.435129740518962,2.2435129740518964,98890.35928143712,3745.111776447106,37989304.46307385,8745303.377245508,3802153.373253493,1203224.0,9.204962112629536e+18,19883.1756487026,19875.001996007984,0.0,331046.41916167666,5535529.181636727,545036707.3213573,549453824.0,402593.1976047905,0.0,0.0,0.0,0.0,0.1732402358538188,0.9605452066821044,0.0412054413582289,0.1298545661812575,0.0129964731867714,0.0,0.0,0.0013761390412743,0.0,0.0,0.0,0.0,35.75752604679755,3.6938269910516457,,,7.509726243566082,62.09416305130445,36.73017278102707,96.04438897230962,0.4745006617891099,1.474332448588005,1.8141181891565976,0.0,4.472135954994743,2236.067977499789,2236.0679774997902,,0.1051798619055811,1.038328666455455,0.0156342257176341,0.0,34.21741448889517,,,,,41.716557232712425,5.837418964104352,116.4315437510447,0.4745006617891098,1.8141181891565976,,,34.21741448889517,,,,,1024,compress-floatoperations-json2yaml,102.7731328043912,103.6341604510978,102.15543291017964,102.77849764271456,103.05102868463077,102.14412310978044,99.32062094518272,99.31531377574753
54,0,35.577354159468435,3148.205980066445,0.0,0.0,11.775747508305647,0.5614617940199336,33256.36710963455,3074.785714285714,36994663.760797344,6075286.53820598,4200181.03654485,1264489.0548172758,8.763735556613443e+18,600261.2657807309,600036.7840531562,0.0,331171.86710963456,5423201.700996677,4340497842.644518,4345298944.0,411868.3588039867,0.0,0.0,0.0,0.0,0.3412327846918858,0.942623756880616,0.0871811776647755,0.1264546977518189,0.0143570063756609,0.0,0.0,0.0014078432814758,0.0,0.0,0.0,0.0,18.421284314080204,9.276565464900523,,,7.429072373520285,131.5127860654926,18.589552551166285,109.8599005369136,1.1242245522485064,2.286156422130964,2.8576476939503586,0.207676682609848,22.901430620685773,449.4117848857038,449.4122812139325,,0.1050787990222287,2.015057626016981,0.0030566601333105,0.0,18.015882253312792,,,,,18.281171386803603,13.613294413570827,111.84271359164748,1.124224552248506,2.8576476939503586,,,18.015882253312792,,,,,16384,compress-compress-json2yaml,33.021291381237525,35.32529189620758,35.48902580239521,32.634511872255494,34.55416106187624,35.55391009381237,35.13635694186047,35.577354159468435
55,0,142.57954049101798,7499.8003992015965,0.0,0.0,16.447105788423155,3.0558882235528944,139748.32734530937,5754.656686626747,41331542.35528942,8843697.309381237,5929463.632734531,1530926.4271457086,9.204962112629542e+18,25442.616766467065,25434.443113772457,0.0,393584.0,7039816.510978044,542868537.5968064,549453824.0,8192.0,0.0,0.0,0.0,0.0,0.1243598366576328,0.9814514778936284,0.0425851140763022,0.1412789620132495,0.0202680185541355,0.0,0.0,2.8001792114695337e-05,0.0,0.0,0.0,0.0,26.744780453516565,2.076067263192245,,,6.773823526854414,61.27167170579756,26.532852103109988,79.89815044493572,0.4300284167166188,0.3479211425559875,0.6390187284750104,0.2122577023146151,4.47213595499339,2236.06797749979,2236.06797749979,,0.0,0.5077725337748529,0.0176195466830253,0.0,0.0,,,,,29.19935602934263,4.796614747065495,85.76334134954568,0.4300284167166188,0.6390187284750106,,,1.2099696244938231e-14,,,,,1024,compress-floatoperations-ftpread,155.85309580039922,142.41954352894214,143.35652641317367,142.57954049101798,142.62987986427146,142.30238938722553,141.0518989368771,138.9550852458472
56,0,82.13583658682636,6380.542914171657,0.0,0.0,19.449101796407184,2.117764471057884,79971.54491017964,5784.259481037924,40127163.01796407,7048455.664670658,5269896.574850299,1500809.2115768462,9.186552188404304e+18,47255.24550898204,47238.89820359281,0.0,393632.0,6529267.896207585,265789192.63872257,271581184.0,8192.0,0.0,0.0,0.0,0.0,0.2413019262208325,0.978043390658144,0.0712544942073081,0.1371621676002832,0.0180134946722293,0.0,0.0,2.8001792114695337e-05,0.0,0.0,0.0,0.0,13.806177429101735,2.8935227804403336,,,7.450399644869603,67.8382516646543,13.185282533627277,77.77216139925368,0.4798024315270323,1.281665347803633,0.440160563930163,0.4476995471107728,6.330889378321031,1601.1021132332703,1601.1169270997636,,0.0,0.5623806338003878,0.0218723465701874,0.0,0.0,,,,,15.588955762828194,8.591163448162396,79.39286016377602,0.4798024315270323,0.4401605639301627,,,1.2099696244938231e-14,,,,,256,compress-ftpread-ftpread,110.59056923952096,82.13583658682636,82.79452619560878,81.90116891417166,82.06681976846308,81.73410604191618,80.11968645348837,79.99863078239203
57,0,31.979812103792412,1167.560878243513,0.0,0.0,11.327345309381238,0.5029940119760479,29160.111776447106,2752.1417165668663,32888680.750499003,5823931.528942116,3891952.111776447,1913689.7025948104,8.744714006998636e+18,594990.9580838323,594770.2674650699,0.0,328904.0,5143705.005988024,267114898.5229541,271581184.0,8192.0,0.0,0.0,0.0,0.0,0.3661578769527406,0.9179408028692811,0.087777130196026,0.1124196778933173,0.0133034221135636,0.0,0.0,2.8001792114695337e-05,0.0,0.0,0.0,0.0,19.475233367117813,24.42509406071296,,,5.827672700220443,129.09578554040124,20.22226962391661,108.88888001333676,0.9949208620800072,1.6894372431720028,1.1301899634333783,14.483561103113765,23.39590607459342,432.6513838999359,432.65235043899287,,0.0,0.1339328087525649,0.0269290396179931,0.0,0.0,,,,,18.169813705726803,12.97781893112488,109.65561222973696,0.9949208620800072,1.1301899634333783,,,1.2099696244938231e-14,,,,,128,compress-compress-readfile,31.979812103792412,32.62974128542914,32.3850965988024,31.881888974051893,32.00539391217565,32.43269017764471,31.26711424916943,31.292679046511623
